0:14:14,0.03,0.71,-0.68
0:14:14,0.02,0.70,-0.68
0:14:14,0.02,0.70,-0.69
0:14:14,0.03,0.72,-0.63
0:14:14,0.02,0.64,-0.72
0:14:15,0.03,0.68,-0.70
0:14:15,0.06,0.71,-0.66
0:14:15,0.08,0.76,-0.66
0:14:15,0.06,0.73,-0.70
0:14:15,0.13,0.62,-0.65
0:14:15,0.10,0.66,-0.72
0:14:15,0.12,0.67,-0.66
0:14:15,0.13,0.67,-0.71
0:14:15,0.16,0.62,-0.71
0:14:15,0.15,0.77,-0.68
0:14:16,0.11,0.69,-0.63
0:14:16,0.15,0.74,-0.63
0:14:16,0.16,0.74,-0.62
0:14:16,0.15,0.71,-0.65
0:14:20,0.38,0.58,-0.66
0:14:20,0.43,0.63,-0.61
0:14:20,0.43,0.63,-0.63
0:14:20,0.44,0.63,-0.63
0:14:21,0.43,0.63,-0.63
0:14:21,0.43,0.63,-0.60
0:14:21,0.43,0.63,-0.61
0:14:21,0.44,0.63,-0.63
0:14:21,0.43,0.63,-0.62
0:14:21,0.44,0.63,-0.61
0:14:21,0.43,0.64,-0.62
0:14:21,0.44,0.64,-0.62
0:14:21,0.43,0.63,-0.63
0:14:21,0.44,0.63,-0.61
0:14:22,0.43,0.63,-0.60
0:14:22,0.43,0.62,-0.62
0:14:22,0.43,0.64,-0.61
0:14:22,0.43,0.63,-0.60
0:14:22,0.44,0.63,-0.62
0:14:25,0.41,0.69,-0.57
0:14:25,0.42,0.69,-0.57
0:14:25,0.41,0.67,-0.57
0:14:26,0.41,0.68,-0.58
0:14:26,0.41,0.69,-0.58
0:14:26,0.41,0.68,-0.58
0:14:26,0.41,0.68,-0.58
0:14:26,0.41,0.69,-0.57
0:14:26,0.41,0.69,-0.58
0:14:26,0.41,0.68,-0.58
0:14:26,0.40,0.70,-0.58
0:14:26,0.41,0.69,-0.58
0:14:26,0.41,0.69,-0.58
0:14:27,0.41,0.69,-0.57
0:14:27,0.41,0.69,-0.57
0:14:27,0.41,0.69,-0.57
0:14:27,0.40,0.69,-0.58
0:14:27,0.41,0.68,-0.57
0:14:27,0.41,0.69,-0.58
1:50:47,0.71,0.20,-0.69
1:50:47,0.70,0.19,-0.69
1:50:47,0.69,0.21,-0.69
1:50:47,0.70,0.20,-0.69
1:50:48,0.70,0.20,-0.70
1:50:48,0.71,0.20,-0.70
1:50:48,0.69,0.23,-0.64
1:50:48,0.66,0.11,-0.80
1:50:48,0.69,0.19,-0.69
1:50:48,0.71,0.21,-0.69
1:50:48,0.69,0.20,-0.70
1:50:48,0.70,0.20,-0.71
1:50:48,0.70,0.20,-0.70
1:50:48,0.70,0.20,-0.69
1:50:49,0.69,0.21,-0.72
1:50:49,0.69,0.20,-0.70
1:50:49,0.70,0.20,-0.70
1:50:49,0.70,0.21,-0.69
1:50:49,0.70,0.20,-0.70
2:36:3,0.83,0.44,-0.36
2:36:3,0.91,0.46,-0.38
2:36:3,0.81,0.42,-0.39
2:36:3,0.83,0.42,-0.38
2:36:3,0.84,0.42,-0.37
2:36:3,0.84,0.40,-0.38
2:36:3,0.86,0.40,-0.38
2:36:3,0.85,0.42,-0.39
2:36:3,0.82,0.39,-0.41
2:36:3,0.85,0.39,-0.36
2:36:4,0.85,0.40,-0.37
2:36:4,0.86,0.41,-0.37
