17:22:24,0.09,-0.98,0.09
17:22:24,0.34,-1.34,-0.07
17:22:24,-0.06,-1.12,0.65
17:22:24,0.47,-0.94,0.16
17:22:25,0.35,-0.88,0.40
17:22:25,1.00,-1.09,-0.17
17:22:25,0.73,-0.81,0.05
17:22:25,0.72,-0.76,-0.08
17:22:25,0.65,-0.65,0.03
17:22:25,0.77,-0.90,0.08
17:22:25,0.63,-0.81,0.15
17:22:25,0.66,-0.70,0.44
17:22:25,0.56,-0.67,0.36
17:22:25,0.75,-0.61,0.12
17:22:26,0.76,-0.71,0.14
17:22:26,0.72,-0.73,0.17
17:22:26,0.78,-0.67,0.18
17:22:26,0.76,-0.71,0.15
17:22:26,0.75,-0.71,0.14
17:22:26,0.78,-0.64,0.21
17:22:26,0.75,-0.64,0.22
17:22:26,0.77,-0.65,0.20
17:22:26,0.77,-0.65,0.18
17:22:26,0.77,-0.65,0.21
17:22:27,0.79,-0.64,0.22
17:22:27,0.77,-0.67,0.22
17:22:27,0.72,-0.68,0.22
17:22:27,0.76,-0.64,0.24
17:22:27,0.71,-0.67,0.33
17:22:27,0.91,-0.60,0.50
17:22:27,0.42,-0.88,-0.26
17:22:27,2.00,-0.59,1.63
17:22:27,0.35,-1.10,-0.11
17:22:27,1.15,-0.37,0.10
17:22:28,0.69,-0.83,0.06
17:22:28,0.63,-0.81,-0.04
17:22:28,0.43,-0.81,-0.16
17:22:28,0.46,-0.88,-0.18
17:22:28,0.28,-0.85,-0.30
17:22:28,0.46,-0.83,-0.32
17:22:28,0.52,-0.82,-0.32
17:22:28,0.34,-0.82,-0.32
17:22:28,0.64,-0.68,-0.39
17:22:28,0.91,-0.42,-0.33
17:22:29,0.88,-0.42,-0.34
17:22:29,0.89,-0.39,-0.34
17:22:29,0.89,-0.40,-0.33
17:22:29,0.89,-0.32,-0.31
17:22:29,0.97,-0.25,-0.26
17:22:29,0.91,-0.26,-0.24
17:22:29,0.98,-0.13,-0.21
17:22:29,0.98,-0.17,-0.24
17:22:29,1.00,-0.07,-0.19
17:22:29,0.97,-0.04,-0.27
17:22:30,0.95,0.02,-0.28
17:22:30,0.99,0.02,-0.26
17:22:30,0.98,0.01,-0.26
17:22:30,1.00,0.07,-0.27
17:22:30,0.97,0.05,-0.26
17:22:30,0.98,0.05,-0.25
17:22:30,0.98,0.04,-0.26
17:22:30,0.98,0.05,-0.26
17:22:30,0.98,0.04,-0.26
17:22:30,0.98,0.04,-0.26
17:22:31,0.98,0.06,-0.26
17:22:31,0.98,0.07,-0.25
17:22:31,0.98,0.05,-0.27
17:22:31,0.98,0.06,-0.27
17:22:31,0.99,0.06,-0.25
17:22:31,0.98,0.06,-0.25
17:22:31,0.98,0.08,-0.26
17:22:31,0.98,0.07,-0.24
17:22:39,0.64,0.61,-0.46
17:22:39,0.60,0.61,-0.48
17:22:39,0.64,0.60,-0.50
17:22:39,0.61,0.70,-0.46
17:22:39,0.60,0.63,-0.48
17:22:40,0.61,0.63,-0.47
17:22:40,0.60,0.65,-0.48
17:22:40,0.65,0.65,-0.47
17:22:40,0.60,0.69,-0.45
17:22:40,0.59,0.66,-0.41
17:22:40,0.57,0.66,-0.43
17:22:40,0.59,0.65,-0.42
17:22:40,0.58,0.68,-0.45
17:22:40,0.60,0.67,-0.41
17:22:40,0.23,0.63,-0.59
17:22:41,0.50,0.67,-0.64
17:22:41,0.60,0.66,-0.42
17:22:41,0.57,0.72,-0.39
17:22:41,0.54,0.69,-0.36
17:22:41,0.59,0.73,-0.38
19:44:41,0.64,0.30,-0.73
19:44:41,0.57,0.20,-0.45
19:44:41,0.73,0.05,-0.49
19:44:42,0.81,0.21,-0.12
19:44:42,0.57,0.74,-1.01
19:44:42,1.05,0.37,-0.66
19:44:42,0.64,0.13,-0.69
19:44:42,0.72,0.07,-0.70
19:44:42,0.71,0.01,-0.46
19:44:42,0.81,0.13,-0.63
19:44:42,0.71,0.19,-0.68
19:44:42,0.85,0.10,-0.50
19:44:42,0.94,0.16,-0.49
19:44:43,0.87,0.15,-0.46
19:44:43,0.93,0.08,-0.43
19:44:43,0.86,0.14,-0.48
19:44:43,0.89,0.11,-0.44
19:44:43,0.92,0.04,-0.39
19:44:43,0.93,0.05,-0.40
19:44:43,0.94,0.10,-0.40
19:44:46,-2.00,2.00,-0.05
19:44:46,-0.16,0.88,-0.14
19:44:46,-0.15,1.05,-0.18
19:44:46,-0.26,0.53,-0.06
19:44:46,-0.15,0.67,0.13
19:44:46,-0.64,0.90,0.25
19:44:46,-0.46,0.91,0.11
19:44:46,-0.52,0.79,0.37
19:44:46,-0.46,0.77,0.38
19:44:47,-0.47,0.83,0.36
19:44:47,-0.45,0.77,0.33
19:44:47,-0.40,0.83,0.29
19:44:47,-0.36,0.73,0.41
19:44:47,-0.54,0.51,0.73
19:44:47,0.28,0.75,-0.04
19:44:47,0.07,0.92,0.26
19:44:47,0.07,0.94,0.28
19:44:47,0.10,0.92,0.30
19:44:47,0.05,0.93,0.28
19:44:48,0.07,0.95,0.30
19:44:48,0.11,0.93,0.30
19:44:48,0.10,0.91,0.33
19:44:48,0.13,0.92,0.25
19:44:48,0.11,0.92,0.30
19:44:48,0.10,0.94,0.28
19:44:48,0.10,0.94,0.28
19:44:48,0.11,0.94,0.29
19:44:48,0.10,0.93,0.26
19:44:48,0.09,0.93,0.27
19:44:49,0.08,0.93,0.27
19:44:49,0.09,0.94,0.26
19:44:49,0.08,0.93,0.28
19:44:49,0.09,0.93,0.26
19:44:49,0.10,0.94,0.29
19:44:49,0.07,0.93,0.26
19:44:49,0.08,0.94,0.28
20:42:33,-0.11,0.96,0.10
20:42:33,-0.12,0.96,0.08
20:42:33,-0.13,0.96,0.08
20:42:34,-0.13,0.96,0.08
20:42:34,-0.12,0.96,0.08
20:42:34,-0.12,0.97,0.08
20:42:34,-0.11,0.96,0.09
20:42:34,-0.11,0.96,0.09
20:42:34,-0.13,0.96,0.07
