0:7:6,-0.10,0.96,-0.12
0:7:6,-0.22,1.00,-0.14
0:7:6,0.07,1.04,-0.03
0:7:6,-0.02,0.94,-0.04
0:7:6,-0.04,0.99,-0.12
0:7:6,0.18,0.90,-0.02
0:7:7,0.11,0.95,-0.03
0:7:7,0.17,0.97,0.01
0:7:7,0.18,0.94,-0.02
0:7:7,-0.03,0.94,-0.02
0:7:7,0.00,0.95,-0.12
0:7:7,0.13,0.97,-0.12
0:7:7,0.33,0.87,-0.18
0:7:7,0.20,0.90,-0.18
0:7:7,-0.06,1.02,-0.08
0:7:7,-0.05,0.95,-0.13
0:7:8,0.01,1.01,-0.13
0:7:8,0.27,1.01,-0.24
0:7:8,0.45,0.87,-0.12
0:7:8,0.34,0.95,-0.06
0:7:18,-0.59,0.75,-0.14
0:7:18,-0.57,0.74,-0.13
0:7:18,-0.55,0.74,-0.14
0:7:18,-0.54,0.78,-0.17
0:7:19,-0.56,0.81,-0.17
0:7:19,-0.48,0.42,-0.63
0:7:19,-0.87,1.21,-0.69
0:7:19,-0.59,0.67,-0.31
0:7:19,-0.60,0.68,-0.27
0:7:19,-0.64,0.67,-0.29
0:7:19,-0.62,0.67,-0.29
0:7:19,-0.63,0.67,-0.30
0:7:19,-0.62,0.68,-0.30
0:7:19,-0.62,0.68,-0.30
0:7:20,-0.62,0.67,-0.30
0:7:20,-0.62,0.68,-0.28
0:7:20,-0.63,0.66,-0.29
0:7:20,-0.65,0.66,-0.29
0:7:20,-0.64,0.67,-0.27
0:7:20,-0.64,0.69,-0.27
0:7:20,-0.66,0.65,-0.27
0:7:20,-0.65,0.66,-0.26
0:7:20,-0.65,0.66,-0.28
0:7:20,-0.65,0.65,-0.28
0:7:21,-0.64,0.65,-0.29
0:7:21,-0.65,0.65,-0.28
0:7:21,-0.65,0.67,-0.27
0:7:55,-0.38,0.69,-0.56
0:7:55,-0.38,0.69,-0.56
0:7:55,-0.41,0.71,-0.55
0:7:55,-0.44,0.72,-0.51
0:7:56,-0.41,0.63,-0.57
0:7:56,-0.43,0.67,-0.57
0:7:56,-0.31,0.53,-0.60
0:7:56,-0.33,0.62,-0.65
0:7:56,-0.28,0.66,-0.64
0:7:56,-0.25,0.67,-0.65
0:7:56,-0.28,0.66,-0.64
0:7:56,-0.28,0.66,-0.65
0:7:56,-0.29,0.65,-0.64
0:7:56,-0.27,0.70,-0.67
0:7:57,-0.26,0.66,-0.64
0:7:57,-0.36,0.61,-0.69
0:7:57,-0.33,0.60,-0.65
0:7:57,-0.38,0.54,-0.74
0:7:57,-0.43,0.61,-0.54
0:7:58,-0.86,-0.40,-0.29
0:7:58,-0.83,-0.44,-0.31
0:7:58,-0.86,-0.40,-0.32
0:7:59,-0.86,-0.41,-0.30
0:7:59,-0.85,-0.39,-0.31
0:7:59,-0.88,-0.35,-0.33
0:7:59,-0.86,-0.35,-0.29
0:7:59,-0.88,-0.29,-0.31
0:7:59,-0.88,-0.25,-0.28
0:7:59,-0.91,-0.16,-0.30
0:7:59,-0.92,-0.12,-0.27
0:7:59,-0.94,-0.00,-0.23
0:7:59,-0.87,0.07,-0.30
0:8:0,-0.92,0.14,-0.24
0:8:0,-0.86,0.02,-0.28
0:8:0,-1.03,0.95,0.10
0:8:0,-0.63,0.70,-0.21
0:8:0,-0.57,0.76,-0.23
0:8:0,-0.45,0.85,-0.21
0:8:0,-0.52,0.79,-0.21
0:8:0,-0.56,0.78,-0.19
0:8:0,-0.61,0.71,-0.20
0:8:0,-0.65,0.70,-0.18
0:8:1,-0.68,0.63,-0.16
0:8:1,-0.73,0.55,-0.16
0:8:1,-0.67,0.58,-0.12
0:8:1,-0.75,0.61,-0.09
0:8:1,-0.76,0.58,-0.06
0:8:1,-0.43,0.67,-0.26
0:8:1,-0.58,0.60,-0.29
0:8:1,-0.37,0.56,-0.57
0:8:1,-0.12,0.21,-0.06
0:8:2,-0.46,0.27,-0.29
0:8:2,-0.51,1.00,-0.21
0:8:2,-0.06,1.12,-0.14
0:8:2,-0.19,1.12,0.16
0:8:2,0.40,0.75,-0.32
0:8:2,0.52,0.62,-0.55
0:8:2,0.46,0.80,-0.55
0:8:2,0.58,0.42,-0.57
0:8:2,0.49,0.66,-0.58
0:8:2,0.48,0.64,-0.55
0:8:2,0.42,0.69,-0.57
0:8:3,0.26,0.81,-0.48
0:8:3,0.22,0.81,-0.47
0:8:3,-0.01,0.80,-0.57
0:8:3,-0.28,0.88,-0.44
0:8:3,-0.51,0.64,-0.24
0:8:3,-0.89,0.24,-0.05
0:8:3,-0.92,0.26,-0.09
0:8:3,-0.91,0.32,-0.09
0:8:3,-0.94,0.28,-0.10
0:8:3,-0.84,0.39,-0.11
0:8:4,-0.91,0.26,-0.09
0:8:4,-0.95,0.29,-0.11
0:8:4,-0.93,0.29,-0.11
0:8:4,-0.97,0.33,-0.08
0:8:4,-0.93,0.21,-0.09
0:8:4,-0.94,0.28,-0.10
0:8:4,-0.91,0.27,-0.12
0:8:4,-0.98,0.27,-0.10
0:8:4,-0.92,0.26,-0.09
0:8:4,-0.92,0.27,-0.16
0:8:5,-0.92,0.28,-0.07
0:8:5,-0.95,0.29,-0.11
0:8:5,-0.91,0.28,-0.12
0:8:5,-0.93,0.28,-0.13
0:8:5,-0.92,0.28,-0.11
0:8:5,-0.92,0.28,-0.10
0:8:21,-0.97,-0.18,-0.02
0:8:21,-0.97,-0.18,-0.02
0:8:22,-0.97,-0.18,-0.02
0:8:22,-0.98,-0.18,-0.03
0:8:22,-0.98,-0.17,-0.01
0:8:22,-0.98,-0.16,-0.04
0:8:22,-0.97,-0.16,-0.03
0:8:22,-0.99,-0.14,-0.04
0:8:22,-0.98,-0.13,-0.06
0:8:22,-0.98,-0.12,-0.04
0:8:22,-0.98,-0.11,-0.04
