0:12:50,0.60,0.64,2.00
0:12:50,0.96,0.34,0.34
0:12:50,0.94,0.31,0.23
0:12:50,0.92,0.34,0.22
0:12:50,0.93,0.34,0.22
0:12:50,0.89,0.36,0.13
0:12:50,0.81,0.55,0.26
0:12:50,0.79,0.43,0.16
0:12:51,0.38,0.76,0.28
0:12:51,0.60,0.75,0.25
0:12:51,0.62,0.74,0.25
0:12:51,0.60,0.72,0.26
0:12:51,0.65,0.76,0.25
0:12:51,0.61,0.79,0.21
0:12:51,0.59,0.76,0.38
0:12:51,0.68,0.78,0.35
0:12:51,0.42,0.84,0.27
0:12:51,0.26,0.94,0.14
0:12:52,0.56,0.80,0.27
0:12:52,0.76,0.73,0.25
0:12:53,0.79,0.39,-0.51
0:12:53,0.71,0.41,-0.53
0:12:53,0.64,0.43,-0.59
0:12:53,0.66,0.48,-0.57
0:12:54,0.66,0.52,-0.56
0:12:54,0.64,0.57,-0.52
0:12:54,0.59,0.56,-0.53
0:12:54,0.59,0.59,-0.55
0:12:54,0.61,0.48,-0.58
0:12:54,0.59,0.48,-0.61
0:12:54,0.61,0.51,-0.56
0:12:54,0.62,0.50,-0.60
0:12:54,0.62,0.44,-0.59
0:12:54,1.32,0.18,-0.47
0:12:54,0.60,0.72,-0.62
0:12:55,0.44,0.56,-0.72
0:12:55,0.50,0.61,-0.57
0:12:55,0.48,0.63,-0.60
0:12:55,0.47,0.62,-0.59
0:12:55,0.47,0.64,-0.57
0:12:55,0.45,0.61,-0.61
0:12:55,0.45,0.64,-0.54
0:12:55,0.56,0.64,-0.59
0:12:55,0.40,0.63,-0.59
0:12:55,0.38,0.74,-0.58
0:12:57,-0.12,0.98,-0.29
0:12:57,-0.41,0.94,-0.26
0:12:57,-0.06,1.08,0.13
0:12:57,0.27,0.86,0.19
0:12:57,0.13,0.77,0.16
0:12:58,0.01,0.84,0.18
0:12:58,-0.25,0.94,0.11
0:12:58,-0.06,0.95,0.16
0:12:58,0.06,0.94,0.32
0:12:58,-0.01,0.88,0.38
0:12:58,-0.04,1.09,0.36
0:12:58,0.60,0.65,0.52
0:12:58,0.52,0.70,0.52
0:12:58,0.50,0.72,0.55
0:12:58,0.40,0.69,0.58
0:12:58,0.38,0.73,0.57
0:12:59,0.41,0.69,0.53
0:12:59,0.48,0.70,0.52
0:12:59,0.52,0.76,0.52
0:12:59,0.49,0.71,0.54
0:12:59,0.56,0.78,0.47
0:12:59,0.45,0.66,0.52
0:12:59,0.45,0.71,0.50
0:12:59,0.48,0.72,0.51
0:12:59,0.47,0.72,0.50
0:12:59,0.48,0.72,0.48
0:13:1,0.23,0.94,-0.15
0:13:1,0.28,0.91,-0.15
0:13:2,0.32,0.95,-0.14
0:13:2,0.28,0.92,-0.14
0:13:2,0.34,0.88,-0.17
0:13:2,0.35,0.91,-0.14
0:13:2,0.44,0.93,-0.09
0:13:2,0.37,0.89,-0.11
0:13:6,0.47,-0.49,0.88
0:13:6,0.33,-0.38,0.85
0:13:7,0.41,-0.38,0.88
0:13:7,0.47,-0.30,0.81
0:13:7,0.67,-0.13,0.76
0:13:7,0.85,-0.02,0.59
0:13:7,1.17,-0.01,0.25
0:13:7,0.69,0.03,-0.81
0:13:7,0.91,0.62,-0.03
0:13:7,0.89,0.34,-0.29
0:13:7,0.86,0.41,-0.28
0:13:7,0.87,0.40,-0.30
0:13:8,0.87,0.41,-0.29
0:13:8,0.87,0.41,-0.27
0:13:8,0.88,0.41,-0.29
0:13:8,0.87,0.42,-0.28
0:13:8,0.86,0.41,-0.28
0:13:8,0.87,0.40,-0.29
0:13:8,0.88,0.41,-0.27
0:13:8,0.88,0.40,-0.29
0:13:8,0.87,0.40,-0.29
0:13:8,0.87,0.39,-0.28
0:13:8,0.89,0.40,-0.29
0:13:9,0.91,0.37,-0.28
0:13:9,0.91,0.36,-0.28
0:13:9,0.91,0.34,-0.25
0:13:9,0.89,0.35,-0.27
0:13:9,0.91,0.35,-0.26
0:13:9,0.90,0.36,-0.28
0:13:24,0.97,-0.34,-0.01
0:13:24,0.93,-0.32,0.02
0:13:24,1.01,-0.31,0.03
0:13:24,1.08,-0.13,-0.01
0:13:25,0.98,-0.30,-0.12
0:13:25,0.98,-0.25,-0.11
0:13:25,1.02,-0.23,-0.03
0:13:25,0.92,-0.52,-0.10
0:13:25,0.88,-0.34,-0.15
0:13:25,0.89,-0.34,-0.11
0:13:25,0.98,-0.49,-0.12
0:13:25,0.94,-0.40,-0.10
0:13:25,0.94,-0.41,-0.11
0:13:25,0.93,-0.39,-0.10
0:13:26,0.93,-0.39,-0.12
0:13:26,0.94,-0.43,-0.11
0:13:26,0.90,-0.44,-0.07
0:13:26,1.02,-0.71,0.08
0:13:26,0.44,-0.70,-0.10
0:13:28,0.94,0.36,-0.11
0:13:28,0.92,0.34,-0.17
0:13:28,0.91,0.45,-0.13
0:13:28,0.92,0.39,-0.13
0:13:28,0.92,0.36,-0.16
0:13:28,0.92,0.33,-0.19
0:13:28,0.96,0.29,-0.17
0:13:28,0.98,0.18,-0.23
0:13:28,0.98,0.20,-0.16
0:13:28,0.97,0.16,-0.17
0:13:29,0.99,0.18,-0.13
0:13:29,0.97,0.21,-0.12
0:13:29,0.94,0.27,-0.11
0:13:29,0.99,0.25,-0.08
0:13:29,0.92,0.30,-0.12
0:13:29,0.96,0.28,-0.08
0:13:29,0.94,0.31,-0.08
0:13:29,0.96,0.32,-0.08
0:13:29,0.94,0.33,-0.09
0:13:29,0.96,0.31,-0.06
0:13:30,0.95,0.34,-0.06
0:13:30,0.99,0.29,-0.03
0:13:30,0.98,0.31,-0.07
0:13:33,0.39,0.77,0.49
