12:15:55,-0.97,-0.23,0.04
12:15:55,-0.92,-0.27,-0.00
12:15:55,-0.88,-0.56,0.11
12:15:55,-0.88,-0.47,0.03
12:15:55,-0.92,-0.44,0.00
12:15:55,-0.78,-0.60,0.07
12:15:55,-0.80,-0.60,0.04
12:15:55,-0.87,-0.50,0.01
12:15:56,-0.81,-0.57,-0.08
12:15:56,-0.96,-0.24,-0.02
12:15:56,-0.81,-0.49,-0.02
12:15:56,-0.92,-0.17,0.07
12:15:56,-0.97,-0.02,0.07
12:15:56,-0.95,0.18,0.11
12:15:56,-0.97,0.20,0.08
12:15:56,-0.95,-0.29,-0.06
12:15:56,-0.93,0.28,-0.15
12:15:56,-0.86,0.68,0.12
12:15:57,-0.95,0.32,0.13
12:15:57,-0.89,0.14,0.06
12:15:57,-1.03,-0.15,0.07
12:15:57,-0.93,0.07,0.05
12:15:57,-0.93,-0.14,0.01
12:15:57,-0.96,-0.08,0.07
12:15:57,-0.93,-0.08,0.04
12:15:57,-0.99,-0.07,0.06
12:15:57,-1.04,-0.09,0.08
12:15:57,-1.01,-0.45,-0.03
12:15:58,-0.91,-0.33,-0.06
12:15:58,-0.48,-0.84,0.08
12:15:58,-0.49,-0.98,0.01
12:15:58,-0.31,-1.00,-0.03
12:15:58,-0.38,-0.96,-0.03
12:15:58,-0.47,-0.91,-0.10
12:15:58,-0.44,-0.88,-0.13
12:15:58,-0.41,-0.88,-0.16
12:15:58,-0.32,-0.93,-0.17
12:15:58,0.02,-0.95,-0.33
12:15:59,-0.14,-0.97,-0.24
12:15:59,-0.12,-0.98,-0.22
12:15:59,-0.27,-0.98,-0.19
12:15:59,-0.39,-0.90,-0.17
12:15:59,-0.58,-0.89,-0.16
12:15:59,-0.89,-1.44,-0.22
12:15:59,-0.57,-0.97,-0.07
12:15:59,-0.59,-0.84,-0.17
12:15:59,-0.58,-0.83,-0.16
12:15:59,-0.54,-0.84,-0.17
12:16:0,-0.65,-0.74,-0.21
12:16:3,-0.79,-0.74,-0.01
12:16:3,-0.73,-0.68,-0.11
12:16:3,-0.74,-0.67,-0.10
12:16:3,-0.73,-0.68,-0.11
12:16:3,-0.74,-0.69,-0.09
12:16:3,-0.73,-0.69,-0.09
12:16:3,-0.73,-0.69,-0.08
12:16:3,-0.73,-0.70,-0.07
12:16:4,-0.73,-0.70,-0.10
12:16:4,-0.73,-0.69,-0.09
12:16:4,-0.70,-0.73,-0.07
12:16:4,-0.69,-0.72,-0.08
12:16:4,-0.67,-0.71,-0.10
12:16:4,-0.71,-0.76,-0.05
12:16:4,-0.68,-0.75,-0.08
12:16:4,-0.68,-0.75,-0.10
12:16:4,-0.68,-0.75,-0.09
12:16:4,-0.67,-0.75,-0.08
12:16:5,-0.68,-0.75,-0.09
12:16:9,-0.95,0.00,-0.14
12:16:9,-0.91,0.12,-0.36
12:16:9,-0.98,0.12,-0.17
12:16:9,-0.93,0.16,-0.34
12:16:9,-0.98,0.04,-0.31
12:16:9,-0.87,0.06,-0.26
12:16:10,-1.14,-0.51,-0.24
12:16:10,-0.93,-0.14,-0.28
12:16:10,-0.93,-0.39,-0.28
12:16:10,-0.88,-0.33,-0.37
12:16:10,-0.86,-0.24,-0.46
12:16:10,-0.86,-0.22,-0.40
12:16:10,-0.85,-0.34,-0.43
12:16:10,-0.84,-0.31,-0.42
12:16:10,-0.83,-0.34,-0.40
12:16:10,-0.84,-0.39,-0.42
12:16:11,-0.82,-0.36,-0.42
12:16:11,-0.77,-0.47,-0.40
12:16:11,-0.76,-0.48,-0.40
13:18:26,-0.13,-1.02,0.08
13:18:26,-0.13,-1.02,0.09
13:18:26,-0.13,-1.02,0.08
13:18:26,-0.13,-1.02,0.08
13:18:26,-0.14,-1.01,0.09
13:18:27,-0.14,-1.02,0.07
13:18:27,-0.15,-1.03,0.08
13:18:27,-0.15,-1.02,0.10
13:18:27,-0.14,-1.03,0.08
13:18:27,-0.15,-1.02,0.06
13:18:27,-0.07,-1.02,0.08
13:18:27,-0.07,-1.02,0.10
13:18:27,-0.11,-1.03,0.08
13:18:27,-0.11,-1.02,0.09
13:18:27,-0.11,-1.02,0.09
13:18:28,-0.12,-1.02,0.08
13:18:28,-0.14,-1.03,0.09
13:18:28,-0.14,-1.00,0.07
13:18:28,-0.12,-1.03,0.08
13:38:52,0.73,-0.74,-0.04
13:38:52,0.72,-0.73,-0.05
13:38:52,0.73,-0.73,-0.05
13:38:52,0.73,-0.73,-0.05
13:38:52,0.73,-0.74,-0.05
13:38:53,0.73,-0.73,-0.04
13:38:53,0.73,-0.73,-0.05
13:38:53,0.73,-0.73,-0.05
13:38:53,0.73,-0.74,-0.06
13:38:53,0.72,-0.73,-0.04
13:38:53,0.73,-0.74,-0.05
13:38:53,0.72,-0.74,-0.05
13:38:53,0.73,-0.78,-0.04
13:38:53,0.70,-0.72,-0.06
13:38:53,0.73,-0.74,-0.05
13:38:54,0.73,-0.74,-0.05
13:38:54,0.74,-0.74,-0.05
13:38:54,0.73,-0.74,-0.05
13:38:54,0.70,-0.75,-0.04
13:38:54,0.86,-0.81,0.04
13:38:55,0.61,0.53,-0.62
13:38:56,0.57,0.52,-0.59
13:38:56,0.67,0.48,-0.51
13:38:56,0.74,0.48,-0.48
13:38:56,0.73,0.51,-0.46
13:38:56,0.71,0.59,-0.42
13:38:56,0.70,0.61,-0.42
13:38:56,0.72,0.57,-0.38
13:38:56,0.04,0.06,-0.45
13:38:56,0.44,0.73,-0.56
13:38:57,0.46,0.75,-0.43
13:38:57,0.45,0.74,-0.45
13:38:57,0.47,0.74,-0.46
13:38:57,0.49,0.74,-0.45
13:38:57,0.47,0.75,-0.46
13:38:57,0.44,0.76,-0.48
13:38:57,0.50,0.70,-0.46
13:38:57,0.40,0.74,-0.42
13:38:57,0.39,0.82,-0.39
13:38:57,0.15,0.90,-0.25
13:38:57,0.23,0.92,-0.24
13:38:58,0.23,0.92,-0.24
